http://www.sydney.com/events/australian-international-scuba-and-underwater-sports-expo,Australian International SCUBA and Underwater Sports Expo
http://www.sydney.com/events/de-bortoli-wines-golden-rose-day,De Bortoli Wines Golden Rose Day
http://www.sydney.com/events/2012-auburn-festival,Auburn Festival
http://www.sydney.com/events/hidden-a-rookwood-sculpture-walk,Hidden - A Rookwood Sculpture Walk
http://www.sydney.com/events/andrea-bocelli-2014-australian-tour,Andrea Bocelli 2014 Australian Tour
http://www.sydney.com/events/nsw-motor-racing-championship,NSW Motor Racing Championship
http://www.sydney.com/events/britney-spears-the-cabaret-parramatta,Britney Spears: The Cabaret - Parramatta
http://www.sydney.com/events/sydney-magic-festival,Sydney Magic Festival
http://www.sydney.com/events/golden-pendant-day,Golden Pendant Day
http://www.sydney.com/events/greater-western-sydney-and-blue-mountains-retirement-village-expo,Greater Western Sydney and Blue Mountains Retirement Village Expo
http://www.sydney.com/events/hmas-parramatta-ii-at-hambledon-cottage-house-museum,HMAS Parramatta II at Hambledon Cottage House Museum
http://www.sydney.com/events/eb-games-expo,EB Games Expo
http://www.sydney.com/events/tomtom-runner-western-sydney-marathon,Western Sydney Marathon
http://www.sydney.com/events/the-western-sydney-marathon,The Western Sydney Marathon
http://www.sydney.com/events/nrl-telstra-premiership-grand-final,NRL Telstra Premiership Grand Final
http://www.sydney.com/events/day-out-with-thomas-at-trainworks,Day Out With Thomas at Trainworks
http://www.sydney.com/events/bargo-public-school-fete,Bargo Public School Fete
http://www.sydney.com/events/pink-ribbon-motorcycle-ride,Pink Ribbon Motorcycle Ride
http://www.sydney.com/events/parramasala-9034152,Parramasala
http://www.sydney.com/events/world-time-attack-challenge-2012,World Time Attack Challenge 2014
http://www.sydney.com/events/great-endeavour-rally,Great Endeavour Rally
http://www.sydney.com/events/monster-jam,Monster Jam
http://www.sydney.com/events/campbelltown-steam-and-machinery-museum-field-day,Campbelltown Steam and Machinery Museum Field Day
http://www.sydney.com/events/warragamba-dam-fest,Dam Fest Warragamba
http://www.sydney.com/events/deepavali-fair,Deepavali Fair
http://www.sydney.com/events/doll-bear-and-craft-fair,Doll Bear and Craft Fair
http://www.sydney.com/events/campbelltown-city-festival-of-fishers-ghost,Campbelltown City Festival of Fishers Ghost
http://www.sydney.com/events/sydney-dragway-event,Sydney Dragway
http://www.sydney.com/events/kids-day-out-2014-halloween-fest,Kids Day Out 2014 - Halloween Fest
http://www.sydney.com/events/santa-visits-trainworks,Santa Visits Trainworks
http://www.sydney.com/events/cellarbrations-girls-day-out,Cellarbrations Girls Day Out
http://www.sydney.com/events/the-carnival-of-miracles,The Carnival of Miracles
http://www.sydney.com/events/womens-triathlon-festival-penrith,Womens Triathlon Festival - Penrith
http://www.sydney.com/events/frog-day-at-wirrimbirra-sanctuary,Frog Day at Wirrimbirra Sanctuary
http://www.sydney.com/events/nsw-open-golf-championship,NSW Open Golf Championship
http://www.sydney.com/events/jetblack-twenty-four-hours-sydney-race,JetBlack 24 Hour Race
http://www.sydney.com/events/danish-christmas-fete,Danish Christmas Fete
http://www.sydney.com/events/v8-supercars-sydney-telstra-500,V8 Supercars Sydney 500
http://www.sydney.com/events/the-blacktown-city-art-prize-2014,The Blacktown City Art Prize 2014
http://www.sydney.com/events/mud-run,Mud Run
http://www.sydney.com/events/summer-showjumping-classic-csiw,Summer Showjumping Classic CSI-W
http://www.sydney.com/events/new-years-eve-campbelltown,New Years Eve Campbelltown
http://www.sydney.com/events/afc-asian-cup-2015-sydney-olympic-park,AFC Asian Cup 2015
http://www.sydney.com/events/apia-international-sydney,Apia International Sydney
http://www.sydney.com/events/kite-flying-festival-sydney-2015,Kite Flying Festival - Sydney  2015
http://www.sydney.com/events/sydney-international-wheelchair-tennis-open,Apia Wheelchair International Open 2015
http://www.sydney.com/events/australia-day-2015-celebrations-at-sydney-olympic-park,Australia Day 2015 Celebrations at Sydney Olympic Park
http://www.sydney.com/events/colour-me-rad,Colour Me Rad
http://www.sydney.com/events/thirlmere-festival-of-steam,Thirlmere Festival of Steam
http://www.sydney.com/events/diesel-day-9043277,Diesel Day
http://www.sydney.com/events/festival-of-steam-at-trainworks-9043281,Festival of Steam at Trainworks
http://www.sydney.com/events/tabcorp-inter-dominion-championship-final-meeting,Inter Dominion Championship Grand Final
http://www.sydney.com/events/nsw-begonia-society-annual-exhibition,NSW Begonia Society Annual Exhibition
http://www.sydney.com/events/sydney-craft-and-sewing-show,The Stitches and Craft Show
http://www.sydney.com/events/top-gear-festival-sydney,Top Gear Festival Sydney
http://www.sydney.com/events/the-campbelltown-city-challenge-walk,The Campbelltown City Challenge Walk
http://www.sydney.com/events/sydney-track-classic,Sydney Track Classic
http://www.sydney.com/events/ingleburn-alive,Ingleburn Alive
http://www.sydney.com/events/cake-bake-and-sweets-show,Cake Bake and Sweets Show
http://www.sydney.com/events/sydney-carnival,The BMW Sydney Carnival
http://www.sydney.com/events/sydney-symphony-in-parramatta-park,Sydney Symphony in Parramatta Park
http://www.sydney.com/events/cellarbrations-ladies-day,Cellarbrations Ladies Day
http://www.sydney.com/events/william39s-walk,William's Walk
http://www.sydney.com/events/sydney-international-rowing-regatta-world-rowing-down-under,Sydney International  Rowing Regatta 2014
http://www.sydney.com/events/sydney-royal-easter-show,Sydney Royal Easter Show
http://www.sydney.com/events/the-big-ride-4-parkinsons,The Big Ride 4 Parkinson’s
http://www.sydney.com/events/rosehill-guineas-day,Rosehill Guineas Day
http://www.sydney.com/events/devine-food-and-wine-festival,Devine Food and Wine Festival
http://www.sydney.com/events/camden-show,Camden Show
http://www.sydney.com/events/sydney-carnival-aami-golden-slipper-day,Tooheys New Golden Slipper Day
http://www.sydney.com/events/penrith-working-truck-show-and-family-fun-day,Sydneys Working Truck Show Penrith and Family Fun Day
http://www.sydney.com/events/the-premier39s-harmony-dinner,The Premier's Harmony Dinner
http://www.sydney.com/events/ferrari-racing-days-sydney,Ferrari Racing Days Sydney
http://www.sydney.com/events/the-live-smart-festival,The Live Smart Festival
http://www.sydney.com/events/nsw-caravan-camping-4wd-and-holiday-supershow,Caravan, Camping, RV and Holiday Supershow
http://www.sydney.com/events/cracker-night-2014-riverside-theatre,Cracker Night 2014 - Riverside Theatre
http://www.sydney.com/events/hunters-hill-food-and-wine-festival,Hunters Hill Food and Wine Festival
http://www.sydney.com/events/cebit-australia,CeBIT Australia
